Date,HV-20,YZ-20,EWMA,GJR-GARCH,HAR-RV,Ensemble,VIX
2019-05-24,0.14604696973023798,0.1682002327129508,0.13538971567570754,0.1797064710758026,0.05058613344083222,0.12189410673078079,0.1585
2019-05-28,0.14779108209942202,0.17067892103962298,0.13156040833114388,0.16689636194431226,0.08368444812794008,0.12738040613446538,0.175
2019-05-29,0.1481415807250341,0.17089190900297066,0.1326262953276272,0.17328594690047627,0.07096012943979156,0.12562412388929833,0.179
2019-05-30,0.1482218332915655,0.1713198716402505,0.1312243516363435,0.17070696910401714,0.06978014490332742,0.12390382188122934,0.17300000000000001
2019-05-31,0.1535750267811263,0.1714222891185892,0.12766805011439278,0.15895252917622354,0.08956607866040098,0.12539555265033908,0.18710000000000002
2019-06-03,0.14627779892592915,0.16918460076390013,0.13455196059296204,0.18425812251891377,0.04114427194307113,0.11998478501831565,0.1886
2019-06-04,0.17081677876012555,0.16890042098307156,0.130828190256617,0.17256025209218873,0.11369195346134933,0.13902679860338502,0.1697
2019-06-05,0.1655948048755664,0.16774142373222106,0.15186103483554234,0.1710523919614993,0.13316873332323378,0.15202738670675847,0.1609
2019-06-06,0.1676122789523063,0.16795982228557318,0.15100622594585805,0.16076879138857325,0.13638207489064705,0.14938569740835944,0.1593
2019-06-07,0.1712879452179873,0.16605153783622095,0.14855940108339655,0.1509637295326786,0.1418218206955769,0.14711498377055066,0.163
2019-06-10,0.1711329846734242,0.1596534773303504,0.14914684139907056,0.1438536470492299,0.13132656576899077,0.14144235140576372,0.1594
2019-06-11,0.1420344734981434,0.14420470266692498,0.1456950971501247,0.13559405875469963,0.12787521041331754,0.13638812210604728,0.15990000000000001
2019-06-12,0.13952197134464953,0.141400343604228,0.1412597839891689,0.12802654903817437,0.09308594969359725,0.12079076090698017,0.1591
2019-06-13,0.13884086392127742,0.1373212630034532,0.13712864941303907,0.1225976904329889,0.08609919990832121,0.1152751799181164,0.1582
